,copies,f1,f1_fid
229,100.0,0.81504375,0.81504375
230,100.0,0.81504375,0.81504375
231,100.0,0.81504375,0.81504375
232,100.0,0.81504375,0.81504375
233,100.0,0.81504375,0.81504375
234,100.0,0.81504375,0.81504375
235,100.0,0.81504375,0.81504375
236,100.0,0.81504375,0.81504375
237,100.0,0.81504375,0.81504375
238,100.0,0.81504375,0.81504375
239,100.0,0.81504375,0.81504375
240,100.0,0.81504375,0.81504375
241,100.0,0.8184451,0.8184451
242,100.0,0.8184451,0.8184451
243,100.0,0.8184451,0.8184451
244,100.0,0.8184451,0.8184451
245,100.0,0.8184451,0.8184451
246,100.0,0.8184451,0.8184451
247,100.0,0.8184451,0.8184451
248,100.0,0.8184451,0.8184451
249,100.0,0.8184451,0.8184451
250,100.0,0.8184451,0.8184451
251,100.0,0.8184451,0.8184451
252,100.0,0.8184451,0.8184451
253,100.0,0.8184451,0.8184451
254,100.0,0.8184451,0.8184451
255,100.0,0.8184451,0.8184451
256,100.0,0.8184451,0.8184451
257,100.0,0.8184451,0.8184451
258,100.0,0.8184451,0.8184451
259,100.0,0.8184451,0.8184451
260,100.0,0.8184451,0.8184451
261,100.0,0.8184451,0.8184451
262,100.0,0.8184451,0.8184451
263,100.0,0.8184451,0.8184451
264,100.0,0.8184451,0.8184451
265,100.0,0.81344974,0.8184451
266,100.0,0.81344974,0.8184451
267,100.0,0.81344974,0.81344974
268,100.0,0.81344974,0.81344974
269,100.0,0.81344974,0.81344974
270,100.0,0.81344974,0.81344974
271,100.0,0.81344974,0.81344974
272,100.0,0.81344974,0.81344974
273,100.0,0.81344974,0.81344974
274,100.0,0.81344974,0.81344974
275,100.0,0.81344974,0.81344974
276,100.0,0.81344974,0.81344974
277,100.0,0.81344974,0.81344974
278,100.0,0.81344974,0.81344974
279,100.0,0.8182117,0.8182117
280,100.0,0.8182117,0.8182117
281,100.0,0.8182117,0.8182117
282,100.0,0.8182117,0.8182117
283,100.0,0.8182117,0.8182117
284,100.0,0.8182117,0.8182117
285,100.0,0.8182117,0.8182117
286,100.0,0.8182117,0.8182117
287,100.0,0.8182117,0.8182117
288,100.0,0.8182117,0.8182117
289,100.0,0.82386816,0.82386816
290,100.0,0.82386816,0.82386816
291,100.0,0.82386816,0.82386816
292,100.0,0.82386816,0.82386816
293,100.0,0.82386816,0.82386816
294,100.0,0.82386816,0.82386816
295,100.0,0.82386816,0.82386816
296,100.0,0.82386816,0.82386816
297,100.0,0.82386816,0.82386816
298,100.0,0.82386816,0.82386816
299,100.0,0.81865084,0.82386816
300,100.0,0.81865084,0.82386816
301,100.0,0.81865084,0.81865084
302,100.0,0.81865084,0.81865084
303,100.0,0.81865084,0.81865084
304,100.0,0.81865084,0.81865084
305,100.0,0.81865084,0.81865084
306,100.0,0.81865084,0.81865084
307,100.0,0.81865084,0.81865084
308,100.0,0.81865084,0.81865084
309,100.0,0.81865084,0.81865084
310,100.0,0.81865084,0.81865084
311,100.0,0.81865084,0.81865084
312,100.0,0.81865084,0.81865084
313,100.0,0.81865084,0.81865084
314,100.0,0.81865084,0.81865084
315,100.0,0.81865084,0.81865084
316,100.0,0.81865084,0.81865084
317,100.0,0.81865084,0.81865084
318,100.0,0.81865084,0.81865084
319,100.0,0.81865084,0.81865084
320,100.0,0.81865084,0.81865084
321,100.0,0.81865084,0.81865084
322,100.0,0.81865084,0.81865084
323,100.0,0.81865084,0.81865084
324,100.0,0.81865084,0.81865084
325,100.0,0.81865084,0.81865084
326,100.0,0.81865084,0.81865084
327,100.0,0.81865084,0.81865084
328,100.0,0.81865084,0.81865084
329,100.0,0.81865084,0.81865084
330,100.0,0.81865084,0.81865084
331,100.0,0.81865084,0.81865084
332,100.0,0.81865084,0.81865084
333,100.0,0.81865084,0.81865084
334,100.0,0.81865084,0.81865084
335,100.0,0.81865084,0.81865084
336,100.0,0.81865084,0.81865084
337,100.0,0.81865084,0.81865084
338,100.0,0.81865084,0.81865084
339,100.0,0.81865084,0.81865084
340,100.0,0.81865084,0.81865084
341,100.0,0.81865084,0.81865084
342,100.0,0.81865084,0.81865084
343,100.0,0.81865084,0.81865084
344,100.0,0.81865084,0.81865084
345,100.0,0.81865084,0.81865084
346,100.0,0.81865084,0.81865084
347,100.0,0.81865084,0.81865084
348,100.0,0.81865084,0.81865084
349,100.0,0.81865084,0.81865084
350,100.0,0.81865084,0.81865084
351,100.0,0.81865084,0.81865084
352,100.0,0.81865084,0.81865084
353,100.0,0.81865084,0.81865084
354,100.0,0.81865084,0.81865084
355,100.0,0.81865084,0.81865084
356,100.0,0.81865084,0.81865084
357,100.0,0.81865084,0.81865084
358,100.0,0.81865084,0.8240614
359,100.0,0.8240614,0.8240614
360,100.0,0.8240614,0.8240614
361,100.0,0.8240614,0.8240614
362,100.0,0.8240614,0.8240614
363,100.0,0.8240614,0.8240614
364,100.0,0.8240614,0.8240614
365,100.0,0.8240614,0.8240614
366,100.0,0.8240614,0.8240614
367,100.0,0.8240614,0.8240614
368,100.0,0.8240614,0.8240614
369,100.0,0.8240614,0.8240614
370,100.0,0.8240614,0.8240614
371,100.0,0.8240614,0.8240614
372,100.0,0.8240614,0.8240614
373,100.0,0.8240614,0.8240614
374,100.0,0.8240614,0.8240614
375,100.0,0.8240614,0.8240614
376,100.0,0.8240614,0.8240614
377,100.0,0.8240614,0.8240614
378,100.0,0.8240614,0.8240614
379,100.0,0.8240614,0.8240614
380,100.0,0.8240614,0.8240614
381,100.0,0.8240614,0.8240614
382,100.0,0.8240614,0.8240614
383,100.0,0.8240614,0.8240614
384,100.0,0.8240614,0.8240614
385,100.0,0.8240614,0.8240614
386,100.0,0.8240614,0.8240614
387,100.0,0.8240614,0.8240614
388,100.0,0.8240614,0.8240614
389,100.0,0.8240614,0.8240614
390,100.0,0.8240614,0.8240614
391,100.0,0.8240614,0.8240614
392,100.0,0.8240614,0.8240614
393,100.0,0.8240614,0.8240614
394,100.0,0.8240614,0.8240614
395,100.0,0.8240614,0.8240614
396,100.0,0.8240614,0.8240614
397,100.0,0.8240614,0.8240614
398,100.0,0.8240614,0.8240614
399,100.0,0.8240614,0.8240614
