,Unnamed: 0,copies,f1,f1_fid
704,704,176.25,0.85371524,0.8458334
705,705,176.5,0.85371524,0.8458334
706,706,176.75,0.85371524,0.8458334
707,707,177.0,0.85371524,0.8458334
708,708,177.25,0.85371524,0.8458334
709,709,177.5,0.85371524,0.8458334
710,710,177.75,0.85371524,0.8458334
711,711,178.0,0.85371524,0.8458334
712,712,178.25,0.85371524,0.8458334
713,713,178.5,0.85371524,0.8458334
714,714,178.75,0.85371524,0.8458334
715,715,179.0,0.85371524,0.8458334
716,716,179.25,0.85371524,0.8458334
717,717,179.5,0.85371524,0.8458334
718,718,179.75,0.85371524,0.8458334
719,719,180.0,0.85371524,0.8458334
720,720,180.25,0.85371524,0.8458334
721,721,180.5,0.85371524,0.8458334
722,722,180.75,0.85371524,0.8458334
723,723,181.0,0.85371524,0.8458334
724,724,181.25,0.85371524,0.8458334
725,725,181.5,0.85371524,0.8458334
726,726,181.75,0.85371524,0.8458334
727,727,182.0,0.85371524,0.8458334
728,728,182.25,0.85371524,0.8458334
729,729,182.5,0.85371524,0.8458334
730,730,182.75,0.85371524,0.8458334
731,731,183.0,0.85371524,0.8458334
732,732,183.25,0.85371524,0.8458334
733,733,183.5,0.85371524,0.8458334
734,734,183.75,0.85371524,0.8458334
735,735,184.0,0.85371524,0.8458334
736,736,184.25,0.85371524,0.8458334
737,737,184.5,0.85371524,0.8458334
738,738,184.75,0.85371524,0.8458334
739,739,185.0,0.85371524,0.8458334
740,740,185.25,0.85371524,0.8458334
741,741,185.5,0.85371524,0.8458334
742,742,185.75,0.85371524,0.8458334
743,743,186.0,0.85371524,0.8458334
744,744,186.25,0.85371524,0.8458334
745,745,186.5,0.85371524,0.8458334
746,746,186.75,0.85371524,0.8458334
747,747,187.0,0.85371524,0.8458334
748,748,187.25,0.85371524,0.8458334
749,749,187.5,0.85371524,0.8458334
750,750,187.75,0.85371524,0.8458334
751,751,188.0,0.85371524,0.8458334
752,752,188.25,0.85371524,0.8458334
753,753,188.5,0.85371524,0.8458334
754,754,188.75,0.85371524,0.8458334
755,755,189.0,0.85371524,0.8458334
756,756,189.25,0.85371524,0.8458334
757,757,189.5,0.85371524,0.8458334
758,758,189.75,0.85371524,0.8458334
759,759,190.0,0.85371524,0.8458334
760,760,190.25,0.85371524,0.8458334
761,761,190.5,0.85371524,0.8458334
762,762,190.75,0.85371524,0.8458334
763,763,191.0,0.85371524,0.8458334
764,764,191.25,0.85371524,0.8458334
765,765,191.5,0.85371524,0.8458334
766,766,191.75,0.85371524,0.8458334
767,767,192.0,0.85371524,0.8458334
768,768,192.25,0.85371524,0.8458334
769,769,192.5,0.85371524,0.8458334
770,770,192.75,0.85371524,0.8458334
771,771,193.0,0.85371524,0.8458334
772,772,193.25,0.85371524,0.8458334
773,773,193.5,0.85371524,0.8458334
774,774,193.75,0.85371524,0.8458334
775,775,194.0,0.85371524,0.8458334
776,776,194.25,0.85371524,0.8458334
777,777,194.5,0.85371524,0.8458334
778,778,194.75,0.85371524,0.8458334
779,779,195.0,0.85371524,0.8458334
780,780,195.25,0.85371524,0.8458334
781,781,195.5,0.85371524,0.8458334
782,782,195.75,0.85371524,0.8458334
783,783,196.0,0.85371524,0.8458334
784,784,196.25,0.85371524,0.8458334
785,785,196.5,0.85371524,0.8458334
786,786,196.75,0.85371524,0.8458334
787,787,197.0,0.85371524,0.8458334
788,788,197.25,0.85371524,0.8458334
789,789,197.5,0.85371524,0.8458334
790,790,197.75,0.85371524,0.8458334
791,791,198.0,0.85371524,0.8458334
792,792,198.25,0.85371524,0.8458334
793,793,198.5,0.85371524,0.8458334
794,794,198.75,0.85371524,0.8458334
795,795,199.0,0.85371524,0.8458334
796,796,199.25,0.85371524,0.8458334
797,797,199.5,0.85371524,0.8458334
798,798,199.75,0.86107147,0.8458334
799,799,200.0,0.86107147,0.8458334
800,800,200.25,0.86107147,0.8458334
801,801,200.5,0.86107147,0.8458334
802,802,200.75,0.86107147,0.8458334
803,803,201.0,0.86107147,0.8458334
804,804,201.25,0.86107147,0.8458334
805,805,201.5,0.86107147,0.8458334
806,806,201.75,0.86107147,0.8458334
807,807,202.0,0.86107147,0.8458334
808,808,202.25,0.86107147,0.8458334
809,809,202.5,0.86107147,0.8458334
810,810,202.75,0.86107147,0.8458334
811,811,203.0,0.86107147,0.8458334
812,812,203.25,0.86107147,0.8458334
813,813,203.5,0.86107147,0.8458334
814,814,203.75,0.86107147,0.8458334
815,815,204.0,0.86107147,0.8458334
816,816,204.25,0.86107147,0.8458334
817,817,204.5,0.86107147,0.8458334
818,818,204.75,0.86107147,0.8458334
819,819,205.0,0.86107147,0.8458334
820,820,205.25,0.86107147,0.8458334
821,821,205.5,0.86107147,0.8458334
822,822,205.75,0.86107147,0.8458334
823,823,206.0,0.86107147,0.8458334
824,824,206.25,0.86107147,0.8458334
825,825,206.5,0.86107147,0.8458334
826,826,206.75,0.86107147,0.8458334
827,827,207.0,0.86107147,0.8458334
828,828,207.25,0.86107147,0.8458334
829,829,207.5,0.86107147,0.8458334
830,830,207.75,0.86107147,0.8458334
831,831,208.0,0.86107147,0.8458334
832,832,208.25,0.86107147,0.8458334
833,833,208.5,0.86107147,0.8458334
834,834,208.75,0.86107147,0.8458334
835,835,209.0,0.86107147,0.8458334
836,836,209.25,0.86107147,0.8458334
837,837,209.5,0.86107147,0.8458334
838,838,209.75,0.86107147,0.8458334
839,839,210.0,0.86107147,0.8458334
840,840,210.25,0.86107147,0.8458334
841,841,210.5,0.86107147,0.8458334
842,842,210.75,0.86107147,0.8458334
843,843,211.0,0.86107147,0.8458334
844,844,211.25,0.86107147,0.8458334
845,845,211.5,0.86107147,0.8458334
846,846,211.75,0.86107147,0.8458334
847,847,212.0,0.86107147,0.8458334
848,848,212.25,0.86107147,0.8458334
849,849,212.5,0.86107147,0.8458334
850,850,212.75,0.86107147,0.8458334
851,851,213.0,0.86107147,0.8458334
852,852,213.25,0.86107147,0.8458334
853,853,213.5,0.86107147,0.8458334
854,854,213.75,0.86107147,0.8458334
855,855,214.0,0.86107147,0.8458334
856,856,214.25,0.86107147,0.8458334
857,857,214.5,0.86107147,0.8458334
858,858,214.75,0.86107147,0.8458334
859,859,215.0,0.86107147,0.8458334
860,860,215.25,0.8679532,0.8458334
861,861,215.5,0.8679532,0.8458334
862,862,215.75,0.8679532,0.8458334
863,863,216.0,0.8679532,0.8458334
864,864,216.25,0.8679532,0.8458334
865,865,216.5,0.8679532,0.8458334
866,866,216.75,0.8679532,0.8458334
867,867,217.0,0.8679532,0.8458334
868,868,217.25,0.8679532,0.8458334
869,869,217.5,0.8679532,0.8458334
870,870,217.75,0.8679532,0.8458334
871,871,218.0,0.8679532,0.8458334
872,872,218.25,0.8679532,0.8458334
873,873,218.5,0.8679532,0.8458334
874,874,218.75,0.8679532,0.8458334
875,875,219.0,0.8679532,0.8458334
876,876,219.25,0.8679532,0.8458334
877,877,219.5,0.8679532,0.8458334
878,878,219.75,0.8679532,0.8458334
879,879,220.0,0.8679532,0.8458334
880,880,220.25,0.8679532,0.8458334
881,881,220.5,0.8679532,0.8458334
882,882,220.75,0.8679532,0.8458334
883,883,221.0,0.8679532,0.8458334
884,884,221.25,0.8679532,0.8458334
885,885,221.5,0.8679532,0.8458334
886,886,221.75,0.8679532,0.8458334
887,887,222.0,0.8679532,0.8458334
888,888,222.25,0.8679532,0.8458334
889,889,222.5,0.8679532,0.8458334
890,890,222.75,0.8679532,0.8458334
891,891,223.0,0.8679532,0.8458334
892,892,223.25,0.8679532,0.8458334
893,893,223.5,0.8679532,0.8458334
894,894,223.75,0.8679532,0.8458334
895,895,224.0,0.8679532,0.8458334
896,896,224.25,0.8679532,0.8458334
897,897,224.5,0.8679532,0.8458334
898,898,224.75,0.8679532,0.8458334
899,899,225.0,0.8679532,0.8458334
900,900,225.25,0.8679532,0.8458334
901,901,225.5,0.8679532,0.8458334
902,902,225.75,0.8679532,0.8458334
903,903,226.0,0.8679532,0.8458334
904,904,226.25,0.8679532,0.8458334
905,905,226.5,0.8679532,0.8458334
906,906,226.75,0.8679532,0.8458334
907,907,227.0,0.8679532,0.8458334
908,908,227.25,0.8679532,0.8458334
909,909,227.5,0.8679532,0.8458334
910,910,227.75,0.8679532,0.8458334
911,911,228.0,0.8679532,0.8458334
912,912,228.25,0.8679532,0.8458334
913,913,228.5,0.8679532,0.8458334
914,914,228.75,0.8679532,0.8458334
915,915,229.0,0.8679532,0.8458334
916,916,229.25,0.8679532,0.8458334
917,917,229.5,0.8679532,0.8458334
918,918,229.75,0.8679532,0.8458334
919,919,230.0,0.8679532,0.8458334
920,920,230.25,0.8679532,0.8458334
921,921,230.5,0.8679532,0.8458334
922,922,230.75,0.8679532,0.8458334
923,923,231.0,0.8679532,0.8458334
924,924,231.25,0.8679532,0.8458334
925,925,231.5,0.8679532,0.8458334
926,926,231.75,0.8679532,0.8458334
927,927,232.0,0.8679532,0.8458334
928,928,232.25,0.8679532,0.8458334
929,929,232.5,0.8679532,0.8458334
930,930,232.75,0.8679532,0.8458334
931,931,233.0,0.8679532,0.8458334
932,932,233.25,0.8679532,0.8458334
933,933,233.5,0.8679532,0.8458334
934,934,233.75,0.8679532,0.8458334
935,935,234.0,0.8679532,0.8458334
936,936,234.25,0.8679532,0.8458334
937,937,234.5,0.8679532,0.8458334
938,938,234.75,0.8679532,0.8458334
939,939,235.0,0.8679532,0.8458334
940,940,235.25,0.8679532,0.8458334
941,941,235.5,0.8679532,0.8458334
942,942,235.75,0.8679532,0.8458334
943,943,236.0,0.8679532,0.8458334
944,944,236.25,0.8679532,0.8458334
945,945,236.5,0.8679532,0.8458334
946,946,236.75,0.8679532,0.8458334
947,947,237.0,0.8679532,0.8458334
948,948,237.25,0.8679532,0.8458334
949,949,237.5,0.8679532,0.8458334
950,950,237.75,0.8679532,0.8458334
951,951,238.0,0.8679532,0.8458334
952,952,238.25,0.8679532,0.8458334
953,953,238.5,0.8679532,0.8458334
954,954,238.75,0.8679532,0.8458334
955,955,239.0,0.8679532,0.8458334
956,956,239.25,0.8679532,0.8458334
957,957,239.5,0.8679532,0.8458334
958,958,239.75,0.8679532,0.8458334
959,959,240.0,0.8679532,0.8458334
960,960,240.25,0.8679532,0.8458334
961,961,240.5,0.8679532,0.8458334
962,962,240.75,0.8679532,0.8458334
963,963,241.0,0.8679532,0.8458334
964,964,241.25,0.8679532,0.8458334
965,965,241.5,0.8679532,0.8458334
966,966,241.75,0.8679532,0.8458334
967,967,242.0,0.8679532,0.8458334
968,968,242.25,0.8679532,0.8458334
969,969,242.5,0.8679532,0.8458334
970,970,242.75,0.8679532,0.8458334
971,971,243.0,0.8679532,0.8458334
972,972,243.25,0.8679532,0.8458334
973,973,243.5,0.8679532,0.8458334
974,974,243.75,0.8679532,0.8458334
975,975,244.0,0.8679532,0.8458334
976,976,244.25,0.8679532,0.8458334
977,977,244.5,0.8679532,0.8458334
978,978,244.75,0.8679532,0.8458334
979,979,245.0,0.8679532,0.8458334
980,980,245.25,0.8679532,0.8458334
981,981,245.5,0.8679532,0.8458334
982,982,245.75,0.8679532,0.8458334
983,983,246.0,0.8679532,0.8458334
984,984,246.25,0.8679532,0.8458334
985,985,246.5,0.8679532,0.8458334
986,986,246.75,0.8679532,0.8458334
987,987,247.0,0.8679532,0.8458334
988,988,247.25,0.8679532,0.8458334
989,989,247.5,0.8679532,0.8458334
990,990,247.75,0.8679532,0.8458334
991,991,248.0,0.8679532,0.8458334
992,992,248.25,0.8679532,0.8458334
993,993,248.5,0.8679532,0.8458334
994,994,248.75,0.8679532,0.8458334
995,995,249.0,0.8679532,0.8458334
996,996,249.25,0.8679532,0.8458334
997,997,249.5,0.8679532,0.8458334
998,998,249.75,0.8679532,0.8458334
999,999,250.0,0.8679532,0.8458334
1000,1000,250.25,0.8679532,0.8458334
1001,1001,250.5,0.8679532,0.8458334
1002,1002,250.75,0.8679532,0.8458334
1003,1003,251.0,0.8679532,0.8458334
1004,1004,251.25,0.8679532,0.8458334
1005,1005,251.5,0.8679532,0.8458334
1006,1006,251.75,0.8679532,0.8458334
1007,1007,252.0,0.8679532,0.85371524
1008,1008,252.25,0.8679532,0.85371524
1009,1009,252.5,0.8679532,0.85371524
1010,1010,252.75,0.8679532,0.85371524
1011,1011,253.0,0.8679532,0.85371524
1012,1012,253.25,0.8679532,0.85371524
1013,1013,253.5,0.8679532,0.85371524
1014,1014,253.75,0.8679532,0.85371524
1015,1015,254.0,0.8679532,0.85371524
1016,1016,254.25,0.8679532,0.85371524
1017,1017,254.5,0.8679532,0.85371524
1018,1018,254.75,0.8679532,0.85371524
1019,1019,255.0,0.8679532,0.85371524
1020,1020,255.25,0.8679532,0.85371524
1021,1021,255.5,0.8679532,0.85371524
1022,1022,255.75,0.8679532,0.85371524
1023,1023,256.0,0.8679532,0.85371524
1024,1024,256.25,0.8679532,0.85371524
1025,1025,256.5,0.8679532,0.85371524
1026,1026,256.75,0.8679532,0.85371524
1027,1027,257.0,0.8679532,0.85371524
1028,1028,257.25,0.8679532,0.85371524
1029,1029,257.5,0.8679532,0.85371524
1030,1030,257.75,0.8679532,0.85371524
1031,1031,258.0,0.8679532,0.85371524
1032,1032,258.25,0.8679532,0.85371524
1033,1033,258.5,0.8679532,0.85371524
1034,1034,258.75,0.8679532,0.85371524
1035,1035,259.0,0.8679532,0.85371524
1036,1036,259.25,0.8679532,0.85371524
1037,1037,259.5,0.8679532,0.85371524
1038,1038,259.75,0.8679532,0.85371524
1039,1039,260.0,0.8679532,0.85371524
1040,1040,260.25,0.8679532,0.85371524
1041,1041,260.5,0.8679532,0.85371524
1042,1042,260.75,0.8679532,0.85371524
1043,1043,261.0,0.8679532,0.85371524
1044,1044,261.25,0.8679532,0.85371524
1045,1045,261.5,0.8679532,0.85371524
1046,1046,261.75,0.8679532,0.85371524
1047,1047,262.0,0.8679532,0.85371524
1048,1048,262.25,0.8679532,0.85371524
1049,1049,262.5,0.8679532,0.85371524
1050,1050,262.75,0.8679532,0.85371524
1051,1051,263.0,0.8679532,0.85371524
1052,1052,263.25,0.8679532,0.85371524
1053,1053,263.5,0.8679532,0.85371524
1054,1054,263.75,0.8679532,0.85371524
1055,1055,264.0,0.8679532,0.85371524
1056,1056,264.25,0.8679532,0.85371524
1057,1057,264.5,0.8679532,0.85371524
1058,1058,264.75,0.8679532,0.85371524
1059,1059,265.0,0.8679532,0.85371524
1060,1060,265.25,0.8679532,0.85371524
1061,1061,265.5,0.8679532,0.85371524
1062,1062,265.75,0.8679532,0.85371524
1063,1063,266.0,0.8679532,0.85371524
1064,1064,266.25,0.8679532,0.85371524
1065,1065,266.5,0.8679532,0.85371524
1066,1066,266.75,0.8679532,0.85371524
1067,1067,267.0,0.8679532,0.85371524
1068,1068,267.25,0.8679532,0.85371524
1069,1069,267.5,0.8679532,0.85371524
1070,1070,267.75,0.8679532,0.85371524
1071,1071,268.0,0.8679532,0.85371524
1072,1072,268.25,0.8679532,0.85371524
1073,1073,268.5,0.8679532,0.85371524
1074,1074,268.75,0.8679532,0.85371524
1075,1075,269.0,0.8679532,0.85371524
1076,1076,269.25,0.8679532,0.85371524
1077,1077,269.5,0.8679532,0.85371524
1078,1078,269.75,0.8679532,0.85371524
1079,1079,270.0,0.8679532,0.85371524
1080,1080,270.25,0.8679532,0.85371524
1081,1081,270.5,0.8679532,0.85371524
1082,1082,270.75,0.8679532,0.85371524
1083,1083,271.0,0.8679532,0.85371524
1084,1084,271.25,0.8679532,0.85371524
1085,1085,271.5,0.8679532,0.85371524
1086,1086,271.75,0.8679532,0.85371524
1087,1087,272.0,0.8679532,0.85371524
1088,1088,272.25,0.8679532,0.85371524
1089,1089,272.5,0.8679532,0.85371524
1090,1090,272.75,0.8679532,0.85371524
1091,1091,273.0,0.8679532,0.85371524
1092,1092,273.25,0.8679532,0.85371524
1093,1093,273.5,0.8679532,0.85371524
1094,1094,273.75,0.8679532,0.85371524
1095,1095,274.0,0.8679532,0.85371524
1096,1096,274.25,0.8679532,0.85371524
1097,1097,274.5,0.8679532,0.85371524
1098,1098,274.75,0.8679532,0.85371524
1099,1099,275.0,0.8679532,0.85371524
1100,1100,275.25,0.8679532,0.85371524
1101,1101,275.5,0.8679532,0.85371524
1102,1102,275.75,0.8679532,0.85371524
1103,1103,276.0,0.8679532,0.85371524
1104,1104,276.25,0.8679532,0.85371524
1105,1105,276.5,0.8679532,0.85371524
1106,1106,276.75,0.8679532,0.85371524
1107,1107,277.0,0.8679532,0.85371524
1108,1108,277.25,0.8679532,0.85371524
1109,1109,277.5,0.8679532,0.85371524
1110,1110,277.75,0.8679532,0.85371524
1111,1111,278.0,0.8679532,0.85371524
1112,1112,278.25,0.8679532,0.85371524
1113,1113,278.5,0.8679532,0.85371524
1114,1114,278.75,0.8679532,0.85371524
1115,1115,279.0,0.8679532,0.85371524
1116,1116,279.25,0.8679532,0.85371524
1117,1117,279.5,0.8679532,0.85371524
1118,1118,279.75,0.8679532,0.85371524
1119,1119,280.0,0.8679532,0.85371524
1120,1120,280.25,0.8679532,0.85371524
1121,1121,280.5,0.8679532,0.85371524
1122,1122,280.75,0.86154926,0.85371524
1123,1123,281.0,0.86154926,0.85371524
1124,1124,281.25,0.86154926,0.85371524
1125,1125,281.5,0.86154926,0.85371524
1126,1126,281.75,0.86154926,0.85371524
1127,1127,282.0,0.86154926,0.85371524
1128,1128,282.25,0.86154926,0.85371524
1129,1129,282.5,0.86154926,0.85371524
1130,1130,282.75,0.86154926,0.85371524
1131,1131,283.0,0.86154926,0.85371524
1132,1132,283.25,0.86154926,0.85371524
1133,1133,283.5,0.86154926,0.85371524
1134,1134,283.75,0.86154926,0.85371524
1135,1135,284.0,0.86154926,0.85371524
1136,1136,284.25,0.86154926,0.85371524
1137,1137,284.5,0.86154926,0.85371524
1138,1138,284.75,0.86154926,0.85371524
1139,1139,285.0,0.86154926,0.85371524
1140,1140,285.25,0.86154926,0.85371524
1141,1141,285.5,0.86154926,0.85371524
1142,1142,285.75,0.86154926,0.85371524
1143,1143,286.0,0.86154926,0.85371524
1144,1144,286.25,0.86154926,0.85371524
1145,1145,286.5,0.86154926,0.85371524
1146,1146,286.75,0.86154926,0.85371524
1147,1147,287.0,0.86154926,0.85371524
1148,1148,287.25,0.86154926,0.85371524
1149,1149,287.5,0.86154926,0.85371524
1150,1150,287.75,0.86154926,0.85371524
1151,1151,288.0,0.86154926,0.85371524
1152,1152,288.25,0.86154926,0.85371524
1153,1153,288.5,0.86154926,0.85371524
1154,1154,288.75,0.86154926,0.85371524
1155,1155,289.0,0.86154926,0.85371524
1156,1156,289.25,0.86154926,0.85371524
1157,1157,289.5,0.86154926,0.85371524
1158,1158,289.75,0.86154926,0.85371524
1159,1159,290.0,0.86154926,0.85371524
1160,1160,290.25,0.86154926,0.85371524
1161,1161,290.5,0.86154926,0.85371524
1162,1162,290.75,0.86154926,0.85371524
1163,1163,291.0,0.86154926,0.85371524
1164,1164,291.25,0.86154926,0.85371524
1165,1165,291.5,0.86154926,0.85371524
1166,1166,291.75,0.86154926,0.85371524
1167,1167,292.0,0.86154926,0.85371524
1168,1168,292.25,0.86154926,0.85371524
1169,1169,292.5,0.86154926,0.85371524
1170,1170,292.75,0.86154926,0.85371524
1171,1171,293.0,0.86154926,0.85371524
1172,1172,293.25,0.86154926,0.85371524
1173,1173,293.5,0.86154926,0.85371524
1174,1174,293.75,0.86154926,0.85371524
1175,1175,294.0,0.86154926,0.85371524
1176,1176,294.25,0.86154926,0.85371524
1177,1177,294.5,0.86154926,0.85371524
1178,1178,294.75,0.86154926,0.85371524
1179,1179,295.0,0.86154926,0.85371524
1180,1180,295.25,0.86154926,0.85371524
1181,1181,295.5,0.86154926,0.85371524
1182,1182,295.75,0.86154926,0.85371524
1183,1183,296.0,0.86154926,0.85371524
1184,1184,296.25,0.86154926,0.85371524
1185,1185,296.5,0.86154926,0.85371524
1186,1186,296.75,0.86154926,0.85371524
1187,1187,297.0,0.86154926,0.85371524
1188,1188,297.25,0.86154926,0.85371524
1189,1189,297.5,0.86154926,0.85371524
1190,1190,297.75,0.86154926,0.85371524
1191,1191,298.0,0.86154926,0.85371524
1192,1192,298.25,0.86154926,0.85371524
1193,1193,298.5,0.86154926,0.85371524
1194,1194,298.75,0.86154926,0.85371524
1195,1195,299.0,0.86154926,0.85371524
1196,1196,299.25,0.86154926,0.85371524
1197,1197,299.5,0.86154926,0.85371524
1198,1198,299.75,0.86154926,0.85371524
1199,1199,300.0,0.86154926,0.85371524
